order_id,order_date,powder_type,quantity_kg,unit_cost_usd,total_cost_usd,priority,industry_sector,part_complexity,order_month,order_year,order_quarter
2133,2024-01-01,Inconel 625,54.45,161.27,8780.89,High,Aerospace,Complex,2024-01,2024,Q1 2024
2134,2024-01-16,Aluminum AlSi10Mg,12.49,38.89,485.78,Medium,Energy,Simple,2024-01,2024,Q1 2024
2135,2024-01-28,Cobalt Chrome CoCrMo,11.61,235.24,2731.11,Medium,Aerospace,Complex,2024-01,2024,Q1 2024
2136,2024-01-11,Stainless Steel 316L,18.02,25.17,453.64,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2137,2024-01-06,Stainless Steel 17-4 PH,82.53,30.33,2503.2,High,Industrial,Medium,2024-01,2024,Q1 2024
2138,2024-01-16,Stainless Steel 316L,12.08,28.42,343.33,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2139,2024-01-07,Stainless Steel 17-4 PH,30.07,27.38,823.44,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2140,2024-01-12,Hastelloy X,40.51,211.42,8564.71,Medium,Medical,Medium,2024-01,2024,Q1 2024
2141,2024-01-26,Hastelloy X,17.29,290.84,5028.61,Low,Energy,Medium,2024-01,2024,Q1 2024
2142,2024-01-09,Stainless Steel 316L,39.42,28.88,1138.43,Low,Aerospace,Simple,2024-01,2024,Q1 2024
2143,2024-01-11,Titanium Ti-6Al-4V,48.67,106.21,5169.47,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2144,2024-01-09,Titanium Ti-6Al-4V,5.0,132.77,663.84,High,Aerospace,Simple,2024-01,2024,Q1 2024
2145,2024-01-29,Stainless Steel 316L,15.03,31.47,472.95,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2146,2024-01-20,Maraging Steel 300,76.9,44.8,3445.39,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2147,2024-01-23,Titanium Ti-6Al-4V,16.56,109.2,1808.36,Medium,Energy,Simple,2024-01,2024,Q1 2024
2148,2024-01-29,Maraging Steel 300,5.9,58.0,342.22,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2149,2024-01-09,Hastelloy X,14.81,205.25,3039.74,High,Aerospace,Simple,2024-01,2024,Q1 2024
2150,2024-01-18,Inconel 625,30.8,194.85,6001.52,Medium,Medical,Medium,2024-01,2024,Q1 2024
2151,2024-01-01,Cobalt Chrome CoCrMo,33.08,220.02,7278.39,Low,Medical,Medium,2024-01,2024,Q1 2024
2152,2024-01-17,Titanium Ti-6Al-4V,18.74,101.82,1908.17,Medium,Energy,Medium,2024-01,2024,Q1 2024
2153,2024-01-31,Stainless Steel 316L,80.12,21.64,1733.99,High,Industrial,Complex,2024-01,2024,Q1 2024
2154,2024-01-07,Hastelloy X,43.95,209.18,9193.38,High,Aerospace,Complex,2024-01,2024,Q1 2024
2155,2024-01-03,Titanium Ti-6Al-4V,22.17,133.86,2967.71,High,Automotive,Medium,2024-01,2024,Q1 2024
2156,2024-01-08,Titanium Ti-6Al-4V,146.27,109.3,15987.53,High,Aerospace,Medium,2024-01,2024,Q1 2024
2157,2024-01-24,Inconel 625,8.27,205.24,1697.37,Medium,Industrial,Medium,2024-01,2024,Q1 2024
2158,2024-01-14,Cobalt Chrome CoCrMo,10.46,202.96,2122.91,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2159,2024-01-16,Stainless Steel 17-4 PH,30.8,32.19,991.42,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2160,2024-01-18,Inconel 625,29.12,190.64,5551.45,Medium,Medical,Simple,2024-01,2024,Q1 2024
2161,2024-01-25,Inconel 625,31.58,178.73,5644.22,High,Energy,Complex,2024-01,2024,Q1 2024
2162,2024-01-08,Stainless Steel 316L,104.77,29.02,3040.64,Medium,Industrial,Medium,2024-01,2024,Q1 2024
2163,2024-01-23,Aluminum AlSi10Mg,10.26,20.77,213.1,Medium,Medical,Medium,2024-01,2024,Q1 2024
2164,2024-01-16,Inconel 625,170.63,147.86,25229.84,Medium,Aerospace,Complex,2024-01,2024,Q1 2024
2165,2024-01-21,Stainless Steel 316L,18.05,17.47,315.28,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2166,2024-01-23,Stainless Steel 316L,133.17,21.31,2838.35,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2167,2024-01-16,Cobalt Chrome CoCrMo,9.08,213.03,1934.33,High,Aerospace,Medium,2024-01,2024,Q1 2024
2168,2024-01-15,Cobalt Chrome CoCrMo,24.93,208.43,5196.16,Medium,Medical,Simple,2024-01,2024,Q1 2024
2169,2024-01-26,Hastelloy X,46.32,245.5,11371.41,Medium,Aerospace,Simple,2024-01,2024,Q1 2024
2170,2024-01-01,Stainless Steel 316L,65.27,28.58,1865.55,Medium,Energy,Simple,2024-01,2024,Q1 2024
2171,2024-01-03,Hastelloy X,27.73,235.64,6534.41,Low,Aerospace,Medium,2024-01,2024,Q1 2024
2172,2024-01-10,Titanium Ti-6Al-4V,19.75,128.26,2533.12,High,Automotive,Simple,2024-01,2024,Q1 2024
2173,2024-01-08,Inconel 625,18.79,170.64,3206.27,High,Aerospace,Simple,2024-01,2024,Q1 2024
2174,2024-01-13,Aluminum AlSi10Mg,56.65,28.96,1640.81,Low,Medical,Medium,2024-01,2024,Q1 2024
2175,2024-01-23,Stainless Steel 316L,22.16,30.55,676.9,Medium,Industrial,Complex,2024-01,2024,Q1 2024
2176,2024-01-08,Cobalt Chrome CoCrMo,13.59,261.29,3550.96,Medium,Medical,Medium,2024-01,2024,Q1 2024
2177,2024-01-10,Stainless Steel 316L,33.98,16.64,565.4,High,Aerospace,Medium,2024-01,2024,Q1 2024
2178,2024-01-22,Titanium Ti-6Al-4V,48.84,118.08,5766.88,Medium,Energy,Simple,2024-01,2024,Q1 2024
2179,2024-01-19,Stainless Steel 17-4 PH,20.24,29.29,592.75,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2180,2024-01-12,Hastelloy X,15.98,172.41,2755.11,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2181,2024-01-16,Hastelloy X,46.58,276.8,12893.51,Medium,Industrial,Simple,2024-01,2024,Q1 2024
2182,2024-01-18,Aluminum AlSi10Mg,25.98,54.44,1414.3,Medium,Energy,Medium,2024-01,2024,Q1 2024
2183,2024-01-17,Hastelloy X,5.0,189.59,947.96,High,Aerospace,Complex,2024-01,2024,Q1 2024
2184,2024-01-12,Stainless Steel 316L,22.3,31.67,706.24,High,Automotive,Medium,2024-01,2024,Q1 2024
2185,2024-01-14,Titanium Ti-6Al-4V,34.57,118.86,4109.07,Medium,Energy,Medium,2024-01,2024,Q1 2024
2186,2024-01-24,Stainless Steel 316L,28.67,20.85,597.75,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2187,2024-01-18,Inconel 625,14.66,189.01,2770.92,Low,Aerospace,Medium,2024-01,2024,Q1 2024
2188,2024-01-11,Hastelloy X,15.72,185.76,2920.09,Medium,Aerospace,Simple,2024-01,2024,Q1 2024
2189,2024-01-12,Stainless Steel 316L,22.09,32.72,722.88,High,Energy,Simple,2024-01,2024,Q1 2024
2190,2024-01-23,Stainless Steel 316L,10.4,25.55,265.77,Low,Industrial,Medium,2024-01,2024,Q1 2024
2191,2024-01-15,Aluminum AlSi10Mg,62.32,29.81,1857.66,Low,Medical,Complex,2024-01,2024,Q1 2024
2192,2024-01-09,Stainless Steel 316L,17.88,25.07,448.25,Medium,Energy,Complex,2024-01,2024,Q1 2024
2193,2024-01-10,Cobalt Chrome CoCrMo,39.48,179.78,7097.67,Low,Medical,Medium,2024-01,2024,Q1 2024
2194,2024-01-09,Stainless Steel 316L,22.96,27.93,641.34,Medium,Automotive,Complex,2024-01,2024,Q1 2024
2195,2024-01-08,Titanium Ti-6Al-4V,39.74,115.73,4599.04,High,Energy,Complex,2024-01,2024,Q1 2024
2196,2024-01-04,Cobalt Chrome CoCrMo,29.91,153.95,4604.62,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2197,2024-01-24,Titanium Ti-6Al-4V,20.0,141.65,2832.99,Medium,Industrial,Complex,2024-01,2024,Q1 2024
2198,2024-01-07,Inconel 625,5.7,146.02,832.34,Medium,Energy,Simple,2024-01,2024,Q1 2024
2199,2024-01-11,Cobalt Chrome CoCrMo,378.5,223.14,84459.86,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2200,2024-01-04,Stainless Steel 316L,78.66,23.04,1812.3,High,Aerospace,Medium,2024-01,2024,Q1 2024
2201,2024-01-24,Cobalt Chrome CoCrMo,5.62,222.36,1249.64,High,Energy,Simple,2024-01,2024,Q1 2024
2202,2024-01-18,Cobalt Chrome CoCrMo,33.87,190.65,6457.19,High,Aerospace,Complex,2024-01,2024,Q1 2024
2203,2024-01-31,Titanium Ti-6Al-4V,23.38,122.79,2870.81,High,Medical,Complex,2024-01,2024,Q1 2024
2204,2024-01-25,Stainless Steel 17-4 PH,66.85,37.92,2534.73,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2205,2024-01-23,Cobalt Chrome CoCrMo,6.03,239.46,1443.93,High,Automotive,Simple,2024-01,2024,Q1 2024
2206,2024-01-06,Maraging Steel 300,13.24,44.6,590.56,High,Automotive,Simple,2024-01,2024,Q1 2024
2207,2024-01-07,Aluminum AlSi10Mg,93.41,40.2,3754.79,Low,Aerospace,Complex,2024-01,2024,Q1 2024
2208,2024-01-07,Stainless Steel 17-4 PH,14.14,27.78,392.84,Low,Energy,Medium,2024-01,2024,Q1 2024
2209,2024-01-24,Stainless Steel 17-4 PH,64.86,20.89,1354.85,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2210,2024-01-16,Inconel 625,11.1,170.91,1897.12,Low,Aerospace,Medium,2024-01,2024,Q1 2024
2211,2024-01-09,Stainless Steel 17-4 PH,50.18,22.85,1146.79,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2212,2024-01-24,Titanium Ti-6Al-4V,25.36,127.28,3227.75,Medium,Energy,Simple,2024-01,2024,Q1 2024
2213,2024-01-19,Stainless Steel 17-4 PH,41.51,46.6,1934.32,Medium,Automotive,Complex,2024-01,2024,Q1 2024
2214,2024-01-25,Aluminum AlSi10Mg,21.72,18.99,412.38,Low,Aerospace,Medium,2024-01,2024,Q1 2024
2215,2024-01-17,Titanium Ti-6Al-4V,35.82,143.74,5148.88,Low,Industrial,Medium,2024-01,2024,Q1 2024
2216,2024-01-20,Stainless Steel 316L,6.28,23.63,148.37,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2217,2024-01-10,Aluminum AlSi10Mg,64.13,35.33,2265.74,Low,Aerospace,Simple,2024-01,2024,Q1 2024
2218,2024-01-04,Titanium Ti-6Al-4V,12.75,113.34,1445.05,Medium,Medical,Medium,2024-01,2024,Q1 2024
2219,2024-01-27,Stainless Steel 17-4 PH,23.48,19.82,465.36,Medium,Automotive,Complex,2024-01,2024,Q1 2024
2220,2024-01-07,Stainless Steel 316L,21.92,21.97,481.59,Medium,Medical,Complex,2024-01,2024,Q1 2024
2221,2024-01-10,Inconel 625,9.77,178.43,1743.31,High,Automotive,Medium,2024-01,2024,Q1 2024
2222,2024-01-08,Titanium Ti-6Al-2Sn-4Zr-2Mo,27.27,165.15,4503.71,Medium,Aerospace,Simple,2024-01,2024,Q1 2024
2223,2024-01-12,Titanium Ti-6Al-4V,51.37,121.47,6240.11,Medium,Medical,Simple,2024-01,2024,Q1 2024
2224,2024-01-06,Stainless Steel 17-4 PH,32.82,31.02,1017.93,Medium,Aerospace,Complex,2024-01,2024,Q1 2024
2225,2024-01-10,Inconel 625,14.23,201.36,2865.34,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2226,2024-01-01,Hastelloy X,137.04,245.22,33605.57,Medium,Energy,Complex,2024-01,2024,Q1 2024
2227,2024-01-23,Inconel 625,13.78,187.43,2582.77,Medium,Aerospace,Complex,2024-01,2024,Q1 2024
2228,2024-01-18,Hastelloy X,6.67,199.0,1327.35,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2229,2024-01-05,Inconel 625,38.3,223.57,8562.67,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2230,2024-01-09,Titanium Ti-6Al-2Sn-4Zr-2Mo,52.49,178.59,9374.15,Low,Industrial,Medium,2024-01,2024,Q1 2024
2231,2024-01-02,Inconel 625,43.24,211.99,9166.32,High,Energy,Simple,2024-01,2024,Q1 2024
2232,2024-01-02,Stainless Steel 17-4 PH,26.34,24.52,645.8,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2233,2024-01-18,Stainless Steel 17-4 PH,20.12,24.83,499.63,Medium,Medical,Medium,2024-01,2024,Q1 2024
2234,2024-01-10,Titanium Ti-6Al-4V,12.16,151.56,1843.0,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2235,2024-01-23,Titanium Ti-6Al-4V,95.22,115.84,11030.36,Low,Medical,Complex,2024-01,2024,Q1 2024
2236,2024-01-31,Hastelloy X,22.62,215.84,4882.35,High,Medical,Medium,2024-01,2024,Q1 2024
2237,2024-01-05,Stainless Steel 316L,23.7,21.67,513.61,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2238,2024-01-21,Aluminum AlSi10Mg,73.54,28.32,2082.62,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2239,2024-01-28,Titanium Ti-6Al-4V,19.74,99.24,1959.06,Medium,Aerospace,Simple,2024-01,2024,Q1 2024
2240,2024-01-25,Titanium Ti-6Al-4V,12.5,108.61,1357.6,Medium,Medical,Medium,2024-01,2024,Q1 2024
2241,2024-01-16,Inconel 625,11.27,190.88,2151.18,Medium,Medical,Simple,2024-01,2024,Q1 2024
2242,2024-01-04,Stainless Steel 316L,13.79,29.13,401.66,Low,Energy,Simple,2024-01,2024,Q1 2024
2243,2024-01-28,Hastelloy X,9.72,237.61,2309.53,High,Automotive,Medium,2024-01,2024,Q1 2024
2244,2024-01-01,Aluminum AlSi10Mg,17.66,21.15,373.47,Low,Energy,Medium,2024-01,2024,Q1 2024
2245,2024-01-19,Cobalt Chrome CoCrMo,20.78,183.56,3814.38,Medium,Medical,Medium,2024-01,2024,Q1 2024
2246,2024-01-10,Stainless Steel 316L,59.72,20.61,1230.73,Medium,Medical,Complex,2024-01,2024,Q1 2024
2247,2024-01-16,Titanium Ti-6Al-4V,12.93,135.69,1754.49,Medium,Medical,Medium,2024-01,2024,Q1 2024
2248,2024-01-16,Stainless Steel 316L,9.01,23.08,207.97,Medium,Automotive,Simple,2024-01,2024,Q1 2024
2249,2024-01-15,Cobalt Chrome CoCrMo,54.94,191.2,10504.69,Low,Aerospace,Simple,2024-01,2024,Q1 2024
2250,2024-01-11,Aluminum AlSi10Mg,5.0,42.36,211.82,Medium,Automotive,Medium,2024-01,2024,Q1 2024
2251,2024-01-06,Titanium Ti-6Al-4V,11.0,141.88,1560.72,High,Aerospace,Simple,2024-01,2024,Q1 2024
2252,2024-01-31,Aluminum AlSi10Mg,21.88,31.84,696.68,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2253,2024-01-02,Hastelloy X,47.05,232.56,10941.91,Low,Automotive,Complex,2024-01,2024,Q1 2024
2254,2024-01-09,Inconel 625,30.26,178.29,5395.02,Medium,Aerospace,Medium,2024-01,2024,Q1 2024
2255,2024-01-31,Aluminum AlSi10Mg,30.21,31.32,946.14,Low,Automotive,Simple,2024-01,2024,Q1 2024
2256,2024-02-28,Stainless Steel 17-4 PH,97.81,28.87,2824.21,High,Aerospace,Medium,2024-02,2024,Q1 2024
2257,2024-02-16,Stainless Steel 316L,47.66,24.72,1178.13,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2258,2024-02-04,Aluminum AlSi10Mg,58.38,36.2,2113.3,Medium,Energy,Complex,2024-02,2024,Q1 2024
2259,2024-02-27,Cobalt Chrome CoCrMo,31.02,152.04,4716.13,High,Automotive,Medium,2024-02,2024,Q1 2024
2260,2024-02-03,Inconel 625,23.86,192.47,4592.38,Medium,Automotive,Medium,2024-02,2024,Q1 2024
2261,2024-02-13,Inconel 625,6.97,182.37,1271.13,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2262,2024-02-16,Titanium Ti-6Al-4V,44.68,142.39,6361.95,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2263,2024-02-03,Stainless Steel 316L,30.64,24.15,739.82,Low,Energy,Complex,2024-02,2024,Q1 2024
2264,2024-02-19,Hastelloy X,6.95,164.64,1144.23,Medium,Energy,Medium,2024-02,2024,Q1 2024
2265,2024-02-21,Titanium Ti-6Al-4V,14.21,110.13,1564.92,Medium,Energy,Simple,2024-02,2024,Q1 2024
2266,2024-02-22,Stainless Steel 316L,42.63,23.66,1008.66,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2267,2024-02-02,Inconel 625,17.31,188.9,3269.87,Medium,Medical,Simple,2024-02,2024,Q1 2024
2268,2024-02-05,Titanium Ti-6Al-4V,30.82,97.66,3009.75,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2269,2024-02-05,Titanium Ti-6Al-4V,38.6,101.85,3931.43,Medium,Medical,Complex,2024-02,2024,Q1 2024
2270,2024-02-26,Titanium Ti-6Al-4V,6.68,105.27,703.19,Medium,Medical,Complex,2024-02,2024,Q1 2024
2271,2024-02-19,Stainless Steel 316L,88.43,24.86,2198.31,Medium,Industrial,Medium,2024-02,2024,Q1 2024
2272,2024-02-10,Hastelloy X,37.7,247.36,9325.5,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2273,2024-02-03,Stainless Steel 17-4 PH,54.37,42.58,2314.91,High,Automotive,Medium,2024-02,2024,Q1 2024
2274,2024-02-08,Stainless Steel 17-4 PH,62.46,38.08,2378.41,Low,Energy,Medium,2024-02,2024,Q1 2024
2275,2024-02-04,Stainless Steel 17-4 PH,36.62,38.38,1405.43,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2276,2024-02-18,Aluminum AlSi10Mg,8.07,35.92,289.91,Medium,Automotive,Medium,2024-02,2024,Q1 2024
2277,2024-02-25,Aluminum AlSi10Mg,8.51,44.06,374.97,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2278,2024-02-14,Stainless Steel 316L,17.34,19.25,333.86,Medium,Medical,Medium,2024-02,2024,Q1 2024
2279,2024-02-20,Aluminum AlSi10Mg,10.03,31.71,318.05,Medium,Aerospace,Complex,2024-02,2024,Q1 2024
2280,2024-02-20,Hastelloy X,45.23,167.76,7587.57,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2281,2024-02-26,Cobalt Chrome CoCrMo,16.58,153.44,2544.11,Medium,Industrial,Medium,2024-02,2024,Q1 2024
2282,2024-02-20,Stainless Steel 17-4 PH,41.33,30.82,1273.59,Medium,Energy,Complex,2024-02,2024,Q1 2024
2283,2024-02-08,Titanium Ti-6Al-4V,46.8,121.97,5708.33,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2284,2024-02-25,Inconel 625,13.45,175.91,2366.04,Medium,Medical,Simple,2024-02,2024,Q1 2024
2285,2024-02-17,Aluminum AlSi10Mg,12.88,29.2,376.06,High,Medical,Simple,2024-02,2024,Q1 2024
2286,2024-02-13,Stainless Steel 17-4 PH,38.61,32.66,1261.01,Medium,Automotive,Simple,2024-02,2024,Q1 2024
2287,2024-02-15,Stainless Steel 316L,52.56,29.37,1543.47,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2288,2024-02-15,Stainless Steel 316L,80.51,33.92,2730.87,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2289,2024-02-10,Stainless Steel 316L,43.0,31.31,1346.39,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2290,2024-02-28,Aluminum AlSi10Mg,32.26,32.7,1054.85,High,Aerospace,Simple,2024-02,2024,Q1 2024
2291,2024-02-19,Stainless Steel 316L,71.96,21.89,1575.18,High,Energy,Medium,2024-02,2024,Q1 2024
2292,2024-02-14,Cobalt Chrome CoCrMo,13.03,188.06,2450.48,Medium,Medical,Medium,2024-02,2024,Q1 2024
2293,2024-02-10,Cobalt Chrome CoCrMo,71.52,210.19,15032.46,High,Automotive,Medium,2024-02,2024,Q1 2024
2294,2024-02-19,Stainless Steel 316L,53.91,22.43,1209.09,High,Automotive,Complex,2024-02,2024,Q1 2024
2295,2024-02-20,Titanium Ti-6Al-4V,18.45,118.92,2193.98,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2296,2024-02-02,Inconel 625,17.28,198.49,3429.93,Medium,Medical,Medium,2024-02,2024,Q1 2024
2297,2024-02-20,Inconel 625,41.9,177.28,7427.95,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2298,2024-02-24,Stainless Steel 17-4 PH,79.42,30.03,2384.72,Low,Aerospace,Complex,2024-02,2024,Q1 2024
2299,2024-02-04,Stainless Steel 316L,46.41,20.61,956.48,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2300,2024-02-25,Stainless Steel 17-4 PH,45.43,22.91,1040.74,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2301,2024-02-07,Cobalt Chrome CoCrMo,35.5,187.7,6663.46,High,Automotive,Simple,2024-02,2024,Q1 2024
2302,2024-02-21,Titanium Ti-6Al-4V,60.64,139.58,8464.42,Medium,Medical,Medium,2024-02,2024,Q1 2024
2303,2024-02-07,Aluminum AlSi10Mg,50.63,32.31,1635.66,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2304,2024-02-09,Titanium Ti-6Al-4V,45.85,93.68,4295.09,High,Medical,Simple,2024-02,2024,Q1 2024
2305,2024-02-22,Stainless Steel 17-4 PH,16.31,20.37,332.17,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2306,2024-02-03,Stainless Steel 316L,12.28,28.38,348.46,High,Aerospace,Complex,2024-02,2024,Q1 2024
2307,2024-02-06,Hastelloy X,5.85,261.35,1528.9,High,Medical,Simple,2024-02,2024,Q1 2024
2308,2024-02-08,Titanium Ti-6Al-4V,24.85,134.15,3333.7,Low,Aerospace,Simple,2024-02,2024,Q1 2024
2309,2024-02-06,Hastelloy X,31.14,201.41,6271.95,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2310,2024-02-18,Aluminum AlSi10Mg,23.24,30.87,717.33,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2311,2024-02-03,Stainless Steel 316L,33.45,31.62,1057.65,Medium,Industrial,Medium,2024-02,2024,Q1 2024
2312,2024-02-06,Stainless Steel 17-4 PH,7.34,29.97,219.95,Medium,Energy,Complex,2024-02,2024,Q1 2024
2313,2024-02-01,Titanium Ti-6Al-4V,29.11,119.18,3469.47,Medium,Industrial,Simple,2024-02,2024,Q1 2024
2314,2024-02-14,Aluminum AlSi10Mg,29.85,33.74,1007.2,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2315,2024-02-15,Aluminum AlSi10Mg,42.45,24.61,1044.68,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2316,2024-02-23,Inconel 625,19.33,150.4,2907.28,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2317,2024-02-20,Aluminum AlSi10Mg,21.85,36.08,788.33,High,Medical,Complex,2024-02,2024,Q1 2024
2318,2024-02-16,Aluminum AlSi10Mg,14.34,41.79,599.22,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2319,2024-02-10,Aluminum AlSi10Mg,37.68,36.06,1358.68,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2320,2024-02-02,Inconel 625,19.21,186.41,3580.94,Medium,Medical,Medium,2024-02,2024,Q1 2024
2321,2024-02-08,Titanium Ti-6Al-4V,8.69,135.16,1174.5,Low,Aerospace,Complex,2024-02,2024,Q1 2024
2322,2024-02-10,Nickel Alloy 718,5.74,168.86,969.23,Medium,Medical,Medium,2024-02,2024,Q1 2024
2323,2024-02-23,Stainless Steel 17-4 PH,30.89,29.34,906.24,Medium,Industrial,Medium,2024-02,2024,Q1 2024
2324,2024-02-10,Titanium Ti-6Al-4V,15.53,115.63,1795.72,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2325,2024-02-23,Stainless Steel 17-4 PH,8.82,19.21,169.42,High,Energy,Complex,2024-02,2024,Q1 2024
2326,2024-02-28,Inconel 625,14.36,198.71,2853.47,Low,Medical,Complex,2024-02,2024,Q1 2024
2327,2024-02-15,Stainless Steel 316L,14.05,19.74,277.41,Medium,Aerospace,Complex,2024-02,2024,Q1 2024
2328,2024-02-03,Stainless Steel 17-4 PH,20.08,22.78,457.39,Medium,Automotive,Medium,2024-02,2024,Q1 2024
2329,2024-02-22,Stainless Steel 316L,7.88,16.77,132.14,Medium,Automotive,Simple,2024-02,2024,Q1 2024
2330,2024-02-08,Hastelloy X,6.25,232.8,1454.98,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2331,2024-02-09,Inconel 625,18.05,173.85,3138.04,Low,Aerospace,Medium,2024-02,2024,Q1 2024
2332,2024-02-26,Titanium Ti-6Al-4V,25.87,119.96,3103.36,Medium,Energy,Medium,2024-02,2024,Q1 2024
2333,2024-02-26,Stainless Steel 316L,22.5,33.31,749.55,High,Energy,Medium,2024-02,2024,Q1 2024
2334,2024-02-21,Titanium Ti-6Al-4V,6.6,140.14,924.94,Medium,Industrial,Simple,2024-02,2024,Q1 2024
2335,2024-02-19,Titanium Ti-6Al-4V,25.69,108.12,2777.5,Medium,Medical,Simple,2024-02,2024,Q1 2024
2336,2024-02-22,Aluminum AlSi10Mg,44.95,28.26,1270.5,Medium,Aerospace,Medium,2024-02,2024,Q1 2024
2337,2024-02-26,Maraging Steel 300,74.24,25.67,1905.94,Medium,Medical,Medium,2024-02,2024,Q1 2024
2338,2024-02-07,Titanium Ti-6Al-4V,15.83,150.71,2385.81,Medium,Automotive,Simple,2024-02,2024,Q1 2024
2339,2024-02-14,Cobalt Chrome CoCrMo,27.37,231.52,6336.81,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2340,2024-02-04,Stainless Steel 316L,7.72,28.21,217.8,Medium,Energy,Simple,2024-02,2024,Q1 2024
2341,2024-02-18,Inconel 625,16.29,191.06,3112.35,Medium,Medical,Complex,2024-02,2024,Q1 2024
2342,2024-02-08,Titanium Ti-6Al-4V,20.55,103.47,2126.28,High,Medical,Medium,2024-02,2024,Q1 2024
2343,2024-02-21,Stainless Steel 316L,10.23,20.61,210.82,Medium,Automotive,Simple,2024-02,2024,Q1 2024
2344,2024-02-05,Stainless Steel 17-4 PH,22.87,29.78,680.99,Low,Aerospace,Simple,2024-02,2024,Q1 2024
2345,2024-02-09,Stainless Steel 316L,42.67,22.93,978.31,Medium,Industrial,Simple,2024-02,2024,Q1 2024
2346,2024-02-27,Titanium Ti-6Al-4V,85.03,141.54,12034.73,Medium,Aerospace,Simple,2024-02,2024,Q1 2024
2347,2024-02-05,Inconel 625,19.3,199.7,3854.29,Medium,Industrial,Medium,2024-02,2024,Q1 2024
2348,2024-02-03,Titanium Ti-6Al-2Sn-4Zr-2Mo,30.91,165.97,5130.11,High,Medical,Medium,2024-02,2024,Q1 2024
2349,2024-02-02,Titanium Ti-6Al-4V,20.27,97.71,1980.53,Low,Industrial,Medium,2024-02,2024,Q1 2024
2350,2024-02-06,Titanium Ti-6Al-4V,12.6,121.35,1529.03,Medium,Energy,Complex,2024-02,2024,Q1 2024
2351,2024-02-26,Inconel 625,23.65,163.67,3870.75,Medium,Aerospace,Complex,2024-02,2024,Q1 2024
2352,2024-02-10,Stainless Steel 316L,39.37,22.69,893.4,Medium,Aerospace,Complex,2024-02,2024,Q1 2024
2353,2024-02-20,Inconel 625,22.84,195.47,4464.46,High,Aerospace,Medium,2024-02,2024,Q1 2024
2354,2024-02-24,Titanium Ti-6Al-2Sn-4Zr-2Mo,13.68,161.53,2209.69,Medium,Automotive,Medium,2024-02,2024,Q1 2024
